year,county,stage,station_id,yield_bu_acre,acres_planted,acres_harvested,production_bu,harvest_efficiency,opt_temp_min,opt_temp_max,opt_precip,stage_duration_days,stage_start_date,stage_end_date,days_with_data,expected_days,data_completeness,PRCP_total,PRCP_avg,PRCP_max,TAVG_avg,TMAX_avg,TMIN_avg,TMAX_max,TMIN_min,SNOW_total,SNWD_avg,SNWD_max,AWND_avg,WT03_count,WT05_count,WT10_count,WT11_count,temp_deviation,temp_stress_indicator,cold_stress_flag,heat_stress_flag,precip_deviation,drought_risk_flag,flood_risk_flag,water_stress_indicator,total_extreme_weather_days,hail_events,tornado_events,high_wind_events,thunder_events,critical_hail_reproductive,GDD
2022,ROSS,vegetative,USW00014821,55.0,64400,64200,3531000,99.69,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,5.33,0.10877551020408163,1.21,75.79591836734694,85.83673469387755,66.22448979591837,95.0,53.0,0.0,0.0,0.0,6.811224489795919,8,0,0,0,50.8,1.527,0,1,94.67,1,0,0.647,8,0,0,0,8,0,38.11
2022,ROSS,reproductive,USW00014821,55.0,64400,64200,3531000,99.69,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,11.379999999999999,0.13878048780487803,2.4,70.03658536585365,80.0609756097561,60.86585365853659,93.0,35.0,0.0,0.0,0.0,6.991829268292683,18,0,0,0,45.04,1.501,0,1,113.62,1,0,0.609,18,0,0,0,18,0,35.43
2022,SANDUSKY,germination,USW00014838,58.4,103500,103100,6021000,99.61,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.0600000000000005,0.22000000000000003,1.67,69.30434782608695,79.69565217391305,58.82608695652174,90.0,50.0,0.0,0.0,0.0,7.558260869565218,6,1,0,0,51.8,2.465,0,1,44.94,1,0,0.599,7,1,0,0,6,0,34.41
2022,SANDUSKY,vegetative,USW00014838,58.4,103500,103100,6021000,99.61,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,9.74,0.19877551020408163,3.7,74.51020408163265,84.83673469387755,63.795918367346935,97.0,48.0,0.0,0.0,0.0,6.600816326530612,11,0,0,0,49.51,1.484,0,1,90.26,1,0,0.603,11,0,0,0,11,0,36.9
2022,SANDUSKY,reproductive,USW00014838,58.4,103500,103100,6021000,99.61,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,6.890000000000001,0.08402439024390244,0.81,69.03658536585365,78.9390243902439,59.890243902439025,92.0,34.0,0.0,0.0,0.0,6.072439024390245,16,0,0,0,44.04,1.466,0,1,118.11,1,0,0.645,16,0,0,0,16,0,34.95
2022,SCIOTO,germination,USW00014821,49.1,18500,18400,903000,99.46,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.86,0.25478260869565217,1.82,70.1304347826087,80.0,60.17391304347826,89.0,52.0,0.0,0.0,0.0,8.39391304347826,7,0,0,0,52.63,2.507,0,1,44.14,1,0,0.583,7,0,0,0,7,0,35.09
2022,SCIOTO,vegetative,USW00014821,49.1,18500,18400,903000,99.46,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,5.33,0.10877551020408163,1.21,75.79591836734694,85.83673469387755,66.22448979591837,95.0,53.0,0.0,0.0,0.0,6.811224489795919,8,0,0,0,50.8,1.527,0,1,94.67,1,0,0.647,8,0,0,0,8,0,38.11
2022,SCIOTO,reproductive,USW00014821,49.1,18500,18400,903000,99.46,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,11.379999999999999,0.13878048780487803,2.4,70.03658536585365,80.0609756097561,60.86585365853659,93.0,35.0,0.0,0.0,0.0,6.991829268292683,18,0,0,0,45.04,1.501,0,1,113.62,1,0,0.609,18,0,0,0,18,0,35.43
2022,SENECA,germination,USW00014838,57.6,146500,146000,8410000,99.66,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.0600000000000005,0.22000000000000003,1.67,69.30434782608695,79.69565217391305,58.82608695652174,90.0,50.0,0.0,0.0,0.0,7.558260869565218,6,1,0,0,51.8,2.465,0,1,44.94,1,0,0.599,7,1,0,0,6,0,34.41
2022,SENECA,vegetative,USW00014838,57.6,146500,146000,8410000,99.66,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,9.74,0.19877551020408163,3.7,74.51020408163265,84.83673469387755,63.795918367346935,97.0,48.0,0.0,0.0,0.0,6.600816326530612,11,0,0,0,49.51,1.484,0,1,90.26,1,0,0.603,11,0,0,0,11,0,36.9
2022,SENECA,reproductive,USW00014838,57.6,146500,146000,8410000,99.66,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,6.890000000000001,0.08402439024390244,0.81,69.03658536585365,78.9390243902439,59.890243902439025,92.0,34.0,0.0,0.0,0.0,6.072439024390245,16,0,0,0,44.04,1.466,0,1,118.11,1,0,0.645,16,0,0,0,16,0,34.95
2022,SHELBY,germination,USW00093815,56.1,97000,96600,5419000,99.59,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,4.61,0.20043478260869566,1.54,69.8695652173913,80.1304347826087,59.43478260869565,89.0,48.0,0.0,0.0,0.0,9.501739130434782,7,0,0,0,52.37,2.493,0,1,45.39,1,0,0.608,7,0,0,0,7,0,34.72
2022,SHELBY,vegetative,USW00093815,56.1,97000,96600,5419000,99.59,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,7.33,0.14959183673469387,2.64,74.9795918367347,85.16326530612245,64.10204081632654,95.0,52.0,0.0,0.0,0.0,8.184897959183672,9,0,1,0,49.98,1.499,0,1,92.67,1,0,0.627,10,0,1,0,9,0,37.05
2022,SHELBY,reproductive,USW00093815,56.1,97000,96600,5419000,99.59,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,4.15,0.05060975609756098,1.2,69.70731707317073,80.21951219512195,59.951219512195124,94.0,34.0,0.0,0.0,0.0,8.085975609756098,13,0,0,0,44.71,1.49,0,1,120.85,1,0,0.667,13,0,0,0,13,0,34.98
2022,STARK,germination,USW00014820,48.6,32100,32000,1555000,99.69,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,3.3100000000000005,0.1439130434782609,1.04,,80.52173913043478,59.130434782608695,91.0,50.0,0.0,,,7.693478260869565,5,0,0,0,,,0,0,46.69,1,0,0.634,5,0,0,0,5,0,34.57
2022,STARK,vegetative,USW00014820,48.6,32100,32000,1555000,99.69,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,10.78,0.21999999999999997,2.05,,85.73469387755102,63.61224489795919,97.0,50.0,0.0,,,6.450612244897959,10,0,0,0,,,0,0,89.22,1,0,0.592,10,0,0,0,10,0,36.81
2022,STARK,reproductive,USW00014820,48.6,32100,32000,1555000,99.69,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.78,0.07048780487804879,1.27,,80.17073170731707,59.707317073170735,93.0,33.0,0.0,,,6.274268292682927,10,0,0,0,,,0,0,119.22,1,0,0.654,10,0,0,0,10,0,34.85
2022,TRUMBULL,germination,USW00014852,53.8,28200,28100,1512000,99.65,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,2.87,0.12478260869565218,0.58,65.73913043478261,77.21739130434783,53.130434782608695,88.0,41.0,0.0,0.0,0.0,7.760869565217392,7,0,0,0,48.24,2.287,0,1,47.13,1,0,0.643,7,0,0,0,7,0,31.57
2022,TRUMBULL,vegetative,USW00014852,53.8,28200,28100,1512000,99.65,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,4.459999999999999,0.09102040816326529,1.15,70.3265306122449,81.73469387755102,57.95918367346939,94.0,44.0,0.0,0.0,0.0,6.911428571428571,9,0,0,0,45.33,1.344,0,1,95.54,1,0,0.655,9,0,0,0,9,0,33.98
2022,TRUMBULL,reproductive,USW00014852,53.8,28200,28100,1512000,99.65,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.640000000000001,0.06878048780487805,0.81,66.48780487804878,77.63414634146342,55.78048780487805,93.0,36.0,0.0,0.0,0.0,6.666951219512196,20,0,0,0,41.49,1.375,0,1,119.36,1,0,0.655,20,0,0,0,20,0,32.89
2022,TUSCARAWAS,germination,USW00014820,48.6,15900,15800,768000,99.37,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,3.3100000000000005,0.1439130434782609,1.04,,80.52173913043478,59.130434782608695,91.0,50.0,0.0,,,7.693478260869565,5,0,0,0,,,0,0,46.69,1,0,0.634,5,0,0,0,5,0,34.57
2022,TUSCARAWAS,vegetative,USW00014820,48.6,15900,15800,768000,99.37,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,10.78,0.21999999999999997,2.05,,85.73469387755102,63.61224489795919,97.0,50.0,0.0,,,6.450612244897959,10,0,0,0,,,0,0,89.22,1,0,0.592,10,0,0,0,10,0,36.81
2022,TUSCARAWAS,reproductive,USW00014820,48.6,15900,15800,768000,99.37,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.78,0.07048780487804879,1.27,,80.17073170731707,59.707317073170735,93.0,33.0,0.0,,,6.274268292682927,10,0,0,0,,,0,0,119.22,1,0,0.654,10,0,0,0,10,0,34.85
2022,UNION,germination,USW00014821,52.5,108500,108100,5675000,99.63,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.86,0.25478260869565217,1.82,70.1304347826087,80.0,60.17391304347826,89.0,52.0,0.0,0.0,0.0,8.39391304347826,7,0,0,0,52.63,2.507,0,1,44.14,1,0,0.583,7,0,0,0,7,0,35.09
2022,UNION,vegetative,USW00014821,52.5,108500,108100,5675000,99.63,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,5.33,0.10877551020408163,1.21,75.79591836734694,85.83673469387755,66.22448979591837,95.0,53.0,0.0,0.0,0.0,6.811224489795919,8,0,0,0,50.8,1.527,0,1,94.67,1,0,0.647,8,0,0,0,8,0,38.11
2022,UNION,reproductive,USW00014821,52.5,108500,108100,5675000,99.63,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,11.379999999999999,0.13878048780487803,2.4,70.03658536585365,80.0609756097561,60.86585365853659,93.0,35.0,0.0,0.0,0.0,6.991829268292683,18,0,0,0,45.04,1.501,0,1,113.62,1,0,0.609,18,0,0,0,18,0,35.43
2022,VAN WERT,germination,USW00014838,59.6,132000,131500,7837000,99.62,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.0600000000000005,0.22000000000000003,1.67,69.30434782608695,79.69565217391305,58.82608695652174,90.0,50.0,0.0,0.0,0.0,7.558260869565218,6,1,0,0,51.8,2.465,0,1,44.94,1,0,0.599,7,1,0,0,6,0,34.41
2022,VAN WERT,vegetative,USW00014838,59.6,132000,131500,7837000,99.62,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,9.74,0.19877551020408163,3.7,74.51020408163265,84.83673469387755,63.795918367346935,97.0,48.0,0.0,0.0,0.0,6.600816326530612,11,0,0,0,49.51,1.484,0,1,90.26,1,0,0.603,11,0,0,0,11,0,36.9
2022,VAN WERT,reproductive,USW00014838,59.6,132000,131500,7837000,99.62,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,6.890000000000001,0.08402439024390244,0.81,69.03658536585365,78.9390243902439,59.890243902439025,92.0,34.0,0.0,0.0,0.0,6.072439024390245,16,0,0,0,44.04,1.466,0,1,118.11,1,0,0.645,16,0,0,0,16,0,34.95
2022,WARREN,germination,USW00093815,52.2,39900,39800,2078000,99.75,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,4.61,0.20043478260869566,1.54,69.8695652173913,80.1304347826087,59.43478260869565,89.0,48.0,0.0,0.0,0.0,9.501739130434782,7,0,0,0,52.37,2.493,0,1,45.39,1,0,0.608,7,0,0,0,7,0,34.72
2022,WARREN,vegetative,USW00093815,52.2,39900,39800,2078000,99.75,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,7.33,0.14959183673469387,2.64,74.9795918367347,85.16326530612245,64.10204081632654,95.0,52.0,0.0,0.0,0.0,8.184897959183672,9,0,1,0,49.98,1.499,0,1,92.67,1,0,0.627,10,0,1,0,9,0,37.05
2022,WARREN,reproductive,USW00093815,52.2,39900,39800,2078000,99.75,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,4.15,0.05060975609756098,1.2,69.70731707317073,80.21951219512195,59.951219512195124,94.0,34.0,0.0,0.0,0.0,8.085975609756098,13,0,0,0,44.71,1.49,0,1,120.85,1,0,0.667,13,0,0,0,13,0,34.98
2022,WASHINGTON,germination,USW00014821,51.1,8600,8530,436000,99.19,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.86,0.25478260869565217,1.82,70.1304347826087,80.0,60.17391304347826,89.0,52.0,0.0,0.0,0.0,8.39391304347826,7,0,0,0,52.63,2.507,0,1,44.14,1,0,0.583,7,0,0,0,7,0,35.09
2022,WASHINGTON,vegetative,USW00014821,51.1,8600,8530,436000,99.19,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,5.33,0.10877551020408163,1.21,75.79591836734694,85.83673469387755,66.22448979591837,95.0,53.0,0.0,0.0,0.0,6.811224489795919,8,0,0,0,50.8,1.527,0,1,94.67,1,0,0.647,8,0,0,0,8,0,38.11
2022,WASHINGTON,reproductive,USW00014821,51.1,8600,8530,436000,99.19,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,11.379999999999999,0.13878048780487803,2.4,70.03658536585365,80.0609756097561,60.86585365853659,93.0,35.0,0.0,0.0,0.0,6.991829268292683,18,0,0,0,45.04,1.501,0,1,113.62,1,0,0.609,18,0,0,0,18,0,35.43
2022,WAYNE,germination,USW00014820,52.0,44800,44600,2319000,99.55,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,3.3100000000000005,0.1439130434782609,1.04,,80.52173913043478,59.130434782608695,91.0,50.0,0.0,,,7.693478260869565,5,0,0,0,,,0,0,46.69,1,0,0.634,5,0,0,0,5,0,34.57
2022,WAYNE,vegetative,USW00014820,52.0,44800,44600,2319000,99.55,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,10.78,0.21999999999999997,2.05,,85.73469387755102,63.61224489795919,97.0,50.0,0.0,,,6.450612244897959,10,0,0,0,,,0,0,89.22,1,0,0.592,10,0,0,0,10,0,36.81
2022,WAYNE,reproductive,USW00014820,52.0,44800,44600,2319000,99.55,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.78,0.07048780487804879,1.27,,80.17073170731707,59.707317073170735,93.0,33.0,0.0,,,6.274268292682927,10,0,0,0,,,0,0,119.22,1,0,0.654,10,0,0,0,10,0,34.85
2022,WILLIAMS,germination,USW00014838,55.1,96300,96000,5290000,99.69,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.0600000000000005,0.22000000000000003,1.67,69.30434782608695,79.69565217391305,58.82608695652174,90.0,50.0,0.0,0.0,0.0,7.558260869565218,6,1,0,0,51.8,2.465,0,1,44.94,1,0,0.599,7,1,0,0,6,0,34.41
2022,WILLIAMS,vegetative,USW00014838,55.1,96300,96000,5290000,99.69,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,9.74,0.19877551020408163,3.7,74.51020408163265,84.83673469387755,63.795918367346935,97.0,48.0,0.0,0.0,0.0,6.600816326530612,11,0,0,0,49.51,1.484,0,1,90.26,1,0,0.603,11,0,0,0,11,0,36.9
2022,WILLIAMS,reproductive,USW00014838,55.1,96300,96000,5290000,99.69,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,6.890000000000001,0.08402439024390244,0.81,69.03658536585365,78.9390243902439,59.890243902439025,92.0,34.0,0.0,0.0,0.0,6.072439024390245,16,0,0,0,44.04,1.466,0,1,118.11,1,0,0.645,16,0,0,0,16,0,34.95
2022,WOOD,germination,USW00014838,56.8,167000,166400,9457000,99.64,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.0600000000000005,0.22000000000000003,1.67,69.30434782608695,79.69565217391305,58.82608695652174,90.0,50.0,0.0,0.0,0.0,7.558260869565218,6,1,0,0,51.8,2.465,0,1,44.94,1,0,0.599,7,1,0,0,6,0,34.41
2022,WOOD,vegetative,USW00014838,56.8,167000,166400,9457000,99.64,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,9.74,0.19877551020408163,3.7,74.51020408163265,84.83673469387755,63.795918367346935,97.0,48.0,0.0,0.0,0.0,6.600816326530612,11,0,0,0,49.51,1.484,0,1,90.26,1,0,0.603,11,0,0,0,11,0,36.9
2022,WOOD,reproductive,USW00014838,56.8,167000,166400,9457000,99.64,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,6.890000000000001,0.08402439024390244,0.81,69.03658536585365,78.9390243902439,59.890243902439025,92.0,34.0,0.0,0.0,0.0,6.072439024390245,16,0,0,0,44.04,1.466,0,1,118.11,1,0,0.645,16,0,0,0,16,0,34.95
2022,WYANDOT,germination,USW00014838,61.6,105000,104600,6443000,99.62,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.0600000000000005,0.22000000000000003,1.67,69.30434782608695,79.69565217391305,58.82608695652174,90.0,50.0,0.0,0.0,0.0,7.558260869565218,6,1,0,0,51.8,2.465,0,1,44.94,1,0,0.599,7,1,0,0,6,0,34.41
2022,WYANDOT,vegetative,USW00014838,61.6,105000,104600,6443000,99.62,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,9.74,0.19877551020408163,3.7,74.51020408163265,84.83673469387755,63.795918367346935,97.0,48.0,0.0,0.0,0.0,6.600816326530612,11,0,0,0,49.51,1.484,0,1,90.26,1,0,0.603,11,0,0,0,11,0,36.9
2022,WYANDOT,reproductive,USW00014838,61.6,105000,104600,6443000,99.62,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,6.890000000000001,0.08402439024390244,0.81,69.03658536585365,78.9390243902439,59.890243902439025,92.0,34.0,0.0,0.0,0.0,6.072439024390245,16,0,0,0,44.04,1.466,0,1,118.11,1,0,0.645,16,0,0,0,16,0,34.95
2023,ALLEN,germination,USW00014838,59.8,81900,81500,4874000,99.51,15,20,50,22,2023-05-10,2023-06-01,23,23,1.0,2.73,0.11869565217391305,2.49,66.21739130434783,78.0,54.130434782608695,89.0,41.0,0.0,0.0,0.0,6.166521739130435,1,0,0,0,48.72,2.311,0,1,47.27,1,0,0.645,1,0,0,0,1,0,32.07
2023,ALLEN,vegetative,USW00014838,59.8,81900,81500,4874000,99.51,20,30,100,48,2023-06-02,2023-07-20,49,49,1.0,8.280000000000001,0.16897959183673472,1.73,71.95918367346938,81.81632653061224,62.10204081632653,94.0,47.0,0.0,0.0,0.0,6.701249999999999,11,0,0,0,46.96,1.399,0,1,91.72,1,0,0.617,11,0,0,0,11,0,36.05
2023,ALLEN,reproductive,USW00014838,59.8,81900,81500,4874000,99.51,22,28,125,81,2023-07-21,2023-10-10,82,82,1.0,7.379999999999999,0.08999999999999998,2.44,70.08536585365853,80.36585365853658,60.707317073170735,92.0,41.0,0.0,0.0,0.0,5.974146341463414,11,1,0,0,45.09,1.503,0,1,117.62,1,0,0.641,12,1,0,0,11,1,35.35
2023,ASHTABULA,germination,USW00014852,46.3,33200,33100,1533000,99.7,15,20,50,22,2023-05-10,2023-06-01,23,23,1.0,0.55,0.02391304347826087,0.53,62.08695652173913,76.30434782608695,46.34782608695652,88.0,31.0,0.0,0.0,0.0,6.768260869565217,0,0,0,0,44.59,2.104,0,1,49.45,1,0,0.689,0,0,0,0,0,0,28.17
2023,ASHTABULA,vegetative,USW00014852,46.3,33200,33100,1533000,99.7,20,30,100,48,2023-06-02,2023-07-20,49,49,1.0,6.68,0.1363265306122449,1.68,68.6938775510204,80.08163265306122,57.265306122448976,90.0,40.0,0.0,0.0,0.0,6.793061224489795,13,0,0,0,43.69,1.29,0,1,93.32,1,0,0.633,13,0,0,0,13,0,33.63
2023,ASHTABULA,reproductive,USW00014852,46.3,33200,33100,1533000,99.7,22,28,125,81,2023-07-21,2023-10-10,82,82,1.0,6.91,0.08426829268292683,0.89,66.3048780487805,77.34146341463415,56.24390243902439,90.0,39.0,0.0,0.0,0.0,6.238048780487805,18,0,0,0,41.3,1.368,0,1,118.09,1,0,0.645,18,0,0,0,18,0,33.12
2023,ATHENS,germination,USW00014821,58.6,2800,2780,163000,99.29,15,20,50,22,2023-05-10,2023-06-01,23,23,1.0,0.45000000000000007,0.01956521739130435,0.25,66.91304347826087,77.43478260869566,55.608695652173914,88.0,46.0,0.0,0.0,0.0,7.450434782608695,0,0,0,0,49.41,2.346,0,1,49.55,1,0,0.691,0,0,0,0,0,0,32.8
2023,ATHENS,vegetative,USW00014821,58.6,2800,2780,163000,99.29,20,30,100,48,2023-06-02,2023-07-20,49,49,1.0,6.16,0.12571428571428572,1.33,72.3265306122449,82.3265306122449,62.44897959183673,93.0,49.0,0.0,0.0,0.0,7.514897959183674,14,0,0,0,47.33,1.411,0,1,93.84,1,0,0.638,14,0,0,0,14,0,36.22
2023,ATHENS,reproductive,USW00014821,58.6,2800,2780,163000,99.29,22,28,125,81,2023-07-21,2023-10-10,82,82,1.0,7.87,0.09597560975609756,2.79,71.34146341463415,81.6951219512195,61.548780487804876,94.0,36.0,0.0,0.0,0.0,6.882560975609756,15,1,0,0,46.34,1.548,0,1,117.13,1,0,0.637,16,1,0,0,15,1,35.77
2023,AUGLAIZE,germination,USW00093815,58.0,98600,98200,5696000,99.59,15,20,50,22,2023-05-10,2023-06-01,23,23,1.0,1.29,0.05608695652173913,0.5,66.21739130434783,78.0,53.56521739130435,89.0,40.0,0.0,0.0,0.0,7.362608695652176,0,0,0,0,48.72,2.311,0,1,48.71,1,0,0.674,0,0,0,0,0,0,31.78
2023,AUGLAIZE,vegetative,USW00093815,58.0,98600,98200,5696000,99.59,20,30,100,48,2023-06-02,2023-07-20,49,49,1.0,6.49,0.13244897959183674,1.28,72.0204081632653,81.61224489795919,62.36734693877551,92.0,51.0,0.0,0.0,0.0,7.811224489795917,13,0,0,0,47.02,1.401,0,1,93.51,1,0,0.635,13,0,0,0,13,0,36.18
2023,AUGLAIZE,reproductive,USW00093815,58.0,98600,98200,5696000,99.59,22,28,125,81,2023-07-21,2023-10-10,82,82,1.0,5.7700000000000005,0.07036585365853659,1.53,70.48780487804878,80.92682926829268,60.23170731707317,93.0,38.0,0.0,0.0,0.0,7.351829268292684,9,0,0,0,45.49,1.517,0,1,119.23,1,0,0.654,9,0,0,0,9,0,35.12
2023,BROWN,germination,USW00093814,55.0,88500,88200,4851000,99.66,15,20,50,22,2023-05-10,2023-06-01,23,23,1.0,0.65,0.02826086956521739,0.39,62.08695652173913,74.78260869565217,48.43478260869565,85.0,32.0,0.0,0.0,0.0,7.254782608695653,0,0,0,0,44.59,2.104,0,1,49.35,1,0,0.687,0,0,0,0,0,0,29.22
2023,BROWN,vegetative,USW00093814,55.0,88500,88200,4851000,99.66,20,30,100,48,2023-06-02,2023-07-20,49,49,1.0,4.74,0.09673469387755103,1.2,68.61224489795919,78.87755102040816,58.59183673469388,89.0,43.0,0.0,0.0,0.0,7.755918367346938,9,0,0,0,43.61,1.287,0,1,95.26,1,0,0.653,9,0,0,0,9,0,34.3
2023,BROWN,reproductive,USW00093814,55.0,88500,88200,4851000,99.66,22,28,125,81,2023-07-21,2023-10-10,82,82,1.0,9.17,0.11182926829268293,2.26,66.04878048780488,76.3048780487805,56.75609756097561,88.0,37.0,0.0,0.0,0.0,6.702804878048781,19,0,0,0,41.05,1.359,0,1,115.83,1,0,0.627,19,0,0,0,19,0,33.38
2023,BUTLER,germination,USW00093814,56.1,34200,34100,1913000,99.71,15,20,50,22,2023-05-10,2023-06-01,23,23,1.0,0.65,0.02826086956521739,0.39,62.08695652173913,74.78260869565217,48.43478260869565,85.0,32.0,0.0,0.0,0.0,7.254782608695653,0,0,0,0,44.59,2.104,0,1,49.35,1,0,0.687,0,0,0,0,0,0,29.22
2023,BUTLER,vegetative,USW00093814,56.1,34200,34100,1913000,99.71,20,30,100,48,2023-06-02,2023-07-20,49,49,1.0,4.74,0.09673469387755103,1.2,68.61224489795919,78.87755102040816,58.59183673469388,89.0,43.0,0.0,0.0,0.0,7.755918367346938,9,0,0,0,43.61,1.287,0,1,95.26,1,0,0.653,9,0,0,0,9,0,34.3
2023,BUTLER,reproductive,USW00093814,56.1,34200,34100,1913000,99.71,22,28,125,81,2023-07-21,2023-10-10,82,82,1.0,9.17,0.11182926829268293,2.26,66.04878048780488,76.3048780487805,56.75609756097561,88.0,37.0,0.0,0.0,0.0,6.702804878048781,19,0,0,0,41.05,1.359,0,1,115.83,1,0,0.627,19,0,0,0,19,0,33.38
2023,CARROLL,germination,USW00014820,45.4,10600,10500,477000,99.06,15,20,50,22,2023-05-10,2023-06-01,23,23,1.0,1.25,0.05434782608695652,0.98,,78.6086956521739,52.91304347826087,89.0,38.0,0.0,,,6.097391304347824,1,0,0,0,,,0,0,48.75,1,0,0.675,1,0,0,0,1,0,31.46
2023,CARROLL,vegetative,USW00014820,45.4,10600,10500,477000,99.06,20,30,100,48,2023-06-02,2023-07-20,49,49,1.0,8.44,0.17224489795918366,2.03,,82.20408163265306,62.06122448979592,93.0,47.0,0.0,,,6.436530612244899,12,0,0,0,,,0,0,91.56,1,0,0.616,12,0,0,0,12,0,36.03
2023,CARROLL,reproductive,USW00014820,45.4,10600,10500,477000,99.06,22,28,125,81,2023-07-21,2023-10-10,82,82,1.0,7.5600000000000005,0.09219512195121952,1.96,,81.11111111111111,60.41975308641975,93.0,41.0,0.0,,,6.048148148148147,6,0,0,0,,,0,0,117.44,1,0,0.64,6,0,0,0,6,0,35.21
2023,CHAMPAIGN,germination,USW00093815,60.4,85200,84800,5122000,99.53,15,20,50,22,2023-05-10,2023-06-01,23,23,1.0,1.29,0.05608695652173913,0.5,66.21739130434783,78.0,53.56521739130435,89.0,40.0,0.0,0.0,0.0,7.362608695652176,0,0,0,0,48.72,2.311,0,1,48.71,1,0,0.674,0,0,0,0,0,0,31.78
2023,CHAMPAIGN,vegetative,USW00093815,60.4,85200,84800,5122000,99.53,20,30,100,48,2023-06-02,2023-07-20,49,49,1.0,6.49,0.13244897959183674,1.28,72.0204081632653,81.61224489795919,62.36734693877551,92.0,51.0,0.0,0.0,0.0,7.811224489795917,13,0,0,0,47.02,1.401,0,1,93.51,1,0,0.635,13,0,0,0,13,0,36.18
2023,CHAMPAIGN,reproductive,USW00093815,60.4,85200,84800,5122000,99.53,22,28,125,81,2023-07-21,2023-10-10,82,82,1.0,5.7700000000000005,0.07036585365853659,1.53,70.48780487804878,80.92682926829268,60.23170731707317,93.0,38.0,0.0,0.0,0.0,7.351829268292684,9,0,0,0,45.49,1.517,0,1,119.23,1,0,0.654,9,0,0,0,9,0,35.12
2023,CLARK,germination,USW00093815,57.4,66200,65900,3783000,99.55,15,20,50,22,2023-05-10,2023-06-01,23,23,1.0,1.29,0.05608695652173913,0.5,66.21739130434783,78.0,53.56521739130435,89.0,40.0,0.0,0.0,0.0,7.362608695652176,0,0,0,0,48.72,2.311,0,1,48.71,1,0,0.674,0,0,0,0,0,0,31.78
2023,CLARK,vegetative,USW00093815,57.4,66200,65900,3783000,99.55,20,30,100,48,2023-06-02,2023-07-20,49,49,1.0,6.49,0.13244897959183674,1.28,72.0204081632653,81.61224489795919,62.36734693877551,92.0,51.0,0.0,0.0,0.0,7.811224489795917,13,0,0,0,47.02,1.401,0,1,93.51,1,0,0.635,13,0,0,0,13,0,36.18
2023,CLARK,reproductive,USW00093815,57.4,66200,65900,3783000,99.55,22,28,125,81,2023-07-21,2023-10-10,82,82,1.0,5.7700000000000005,0.07036585365853659,1.53,70.48780487804878,80.92682926829268,60.23170731707317,93.0,38.0,0.0,0.0,0.0,7.351829268292684,9,0,0,0,45.49,1.517,0,1,119.23,1,0,0.654,9,0,0,0,9,0,35.12
